Statement	Count	# unique files
df_submit_raw.copy()	1	1
train.iloc[:, 0].values	1	1
train['Embarked'].fillna('n/a', inplace=True)	1	1
"total[""Embarked""] = total[""Embarked""].fillna(""S"")"	1	1
df['fare'] = df.fare.fillna(0)	1	1
data['alone']=0	1	1
df.dtypes[df.dtypes == 'float64'].index.tolist()	1	1
df.loc[df['Survived'].notnull(), 'Survived'].value_counts(normalize=True)	1	1
Submission3.head(15)	1	1
"dc.to_csv(""drive/My Drive/corrected.csv"",index=False)  # to see all missing files"	1	1
df_test['Single'] = df_test['Family'].map(lambda s: 1 if s == 1 else 0)	1	1
train_csv['Embarked'].fillna(train_csv['Embarked'].mode()[0], inplace = True)	1	1
tt['Title'] = tt['Name'].str.extract('([A-Za-z]+)\.', expand=False) # Split name and extract titles as title group function	1	1
"test.loc[(test[""Fare""] >= 31.0) ,""Fare""] = 3"	1	1
train_df_with_family.copy()	1	1
"test_df.drop([""PassengerId"", ""Name"", ""Ticket"", ""Cabin""], axis=1).copy()"	1	1
data_test.Age.fillna(data_test.Age.mean(), inplace = True)	1	1
data_full['FareBin'] = pd.qcut(data_full['Fare'], 6, labels = [1, 2, 3, 4, 5, 6]).astype(int)	1	1
df_data['Age_scaled'] = scaler.fit_transform(df_data['Age'].reshape(-1,1), age_scale_param)	1	1
x_train.corr()	1	1
age1.std()	1	1
train['FareRange'] = pd.qcut(train['Fare'], 4)	1	1
all_data.drop(['Name'], axis=1)	1	1
features_raw.isnull().sum()	1	1
"combined.loc[pid,""group_type""] == ""family"":"	1	1
df_train_features.replace(s,surname)	1	1
train['Age'][train['Survived'] == 0][train['Sex'] == 0], hist = False, ax = ax2, norm_hist = True,	1	1
training_data.iloc[:, 1:12].values	1	1
data.drop(['Sex','Embarked','Name','Ticket'],axis=1,inplace=True)	1	1
df['Deck'] = df['Cabin'].map(lambda x : get_deck(x))	1	1
d.describe()	1	1
data_train.drop(['SibSp'], axis=1)                       .drop(['Parch'], axis=1)                       .drop(['Ticket'], axis=1)                       .drop(['Fare'], axis=1)                       .drop(['Name'], axis=1)                       .drop(['Cabin'], axis=1)	1	1
"train.drop([""Survived""], axis = 1 )"	1	1
"train['Cabin']=train['Cabin'].fillna(""S"")"	1	1
titanic_df.loc[titanic_df['FareClass'].isnull() == True, 'FareClass'] = random_fare // 200	1	1
dftr['Cabin']	1	1
"AgeTypeTest.append(""4"")"	1	1
ax[0].set_title('Survived, with family')	1	1
"test_cp2[""Survived""] = forest_prediction"	1	1
torch.max(result, 1)	1	1
test_one['Survived']	1	1
df_train['Embarked_Val'].hist(bins=len(embarked_locs), range=(0, 3))	1	1
df['FareGroup'] = df['Fare']	1	1
df_analysis.tail()	1	1
titanic[['Pclass','Age','Embarked', 'SibSp', 'Cabin','Sex']]	1	1
X_train.Embarked.fillna(0)	1	1
df2_test['Fare']=12.459678	1	1
sns.boxplot(y='Fare',data=Titanic_Master, ax=ax[0], color='green')	1	1
titanic_test['PassengerId'],	1	1
dataset.loc[dataset['Relatives']== 0 , 'not_alone'] = 1	1	1
data_test_df.drop(['Name','PassengerId'], axis=1).values	1	1
df_data['Family_Survival'] = DEFAULT_SURVIVAL_VALUE	1	1
importance_et_df.sort_values(by='Importance', axis=0, inplace=True, ascending = False)	1	1
df.loc[df['Age'].isnull() & (df['Title'] == title), 'Age'] = age	1	1
train['CabinIsNan'] = [False if val == val else True for val in train['Cabin'].tolist()]	1	1
test.drop(['PassengerId','Name','Ticket','Age','SibSp','Parch','Cabin'], axis=1) ##'Age','SibSp','Parch',	1	1
"summary.sort_values(by=""CV Score"", ascending=False)"	1	1
data_pruned.loc[(data_pruned['Age'] > 8)  & (data_pruned['Age'] <= 20), 'Age'] = 1	1	1
train[['Pclass','Sex','Cabin','Embarked']]	1	1
train_df[['Age', 'Fare', 'Parch', 'SibSp', 'Survived']].corr()	1	1
gs.best_params_['max_depth'],	1	1
train_df[['FamilySize', 'Survived']].groupby(['FamilySize'], as_index=False).mean()	1	1
encoded.iloc[train_rows:, :]	1	1
"dat.loc[dat[""Cabin""].str.count(""G"") > 0,""Cabin""] = 6"	1	1
train_data.Age.sum(axis=0)/train_data.index.size	1	1
plt.boxplot(raw_train['Fare'], vert=False)	1	1
ensemble_results.corr(),	1	1
df_test.select_dtypes(include=[object])	1	1
"Test_Master['Title'] =Test_Master['Name'].str.split(pat="","",expand=True)[1].str.split(pat='.',expand=True)[0].str.strip()"	1	1
train['SibSp'].isnull().values.ravel().sum()	1	1
X.loc[:, [self.column_to_impute, self.column_ref]]	1	1
train_y.values.T	1	1
testOrg['Embarked'] = testOrg['Embarked'].fillna('S')	1	1
test_data_only_first_class_female_Cherbourg_age['Age']:	1	1
"data_test[""cabin_T""] = 0 #because this variable never appeared in the test set, which removed it from the dummies function"	1	1
data['Embarked'] = data['Embarked'].map({'S':1,'C':2,'Q':3})	1	1
df_train[['FareBand', 'Survived']].groupby(['FareBand'], as_index=False).mean().sort_values(by='FareBand')	1	1
"test[""eval_forest""] = my_forest.predict(test[features_names].values)"	1	1
Data['Name'].head()	1	1
"df_name.loc[df_name[""Name""]==""Mme."",""Name""]=""Mrs."""	1	1
df['SmallF'] = df['Fsize'].map(lambda s: 1 if  s == 2  else 0)	1	1
train['Pclass'] = train['Pclass'].fillna(most_occuring_Pclass)	1	1
train_copy.drop(['Survived'], axis=1)	1	1
df.loc[((df.Sex == 1) & (df.Cabin == 1)) , 'Se_Ca'] = 2 #male with cabin	1	1
df['Survived'] = cv.predict(data)	1	1
train['title'] = titles_train	1	1
df['Group_size'] = df[['Family_size', 'Ticket_counts']].max(axis=1)	1	1
"test[""Fare""].fillna(13.30, inplace=True)"	1	1
prediction_models.sort_values(by = 'Model_scores', ascending = True)	1	1
"dataset[""Sex""] = dataset[""Sex""].map(sex_mapping)"	1	1
data.name_len.head()	1	1
embark_dummies_test.drop(['S','Q'], axis=1, inplace=True)	1	1
Titanic_dataframe.loc[:, 'Sex'] = Titanic_dataframe.loc[:, 'Sex'].str.replace('female', '1')	1	1
df_train['Age'][np.isnan(df_train['Age'])] = age_avg	1	1
train_df['agebin'] = age_cut	1	1
Each_Passenger.loc[(Each_Passenger['Pclass'] > 1) & (Each_Passenger['Pclass'] <= 2 ) | (Each_Passenger['Parch'] > 1) & (Each_Passenger['Parch'] <= 2) , 'Pclass'] = 2	1	1
df[['SibSp', 'Survived']].groupby('SibSp').mean()	1	1
data.iloc[i,:]	1	1
models['set2']['cat_attrs'] = ['Pclass', 'Sex']	1	1
data.Embarked_C.astype(np.uint8)	1	1
SurvivorsByAge_trn.append(AgeVsSurvived_trn[i])	1	1
X_new.shape	1	1
"x[""n_len""] = x[""Name""].apply(lambda x: len(x))"	1	1
test.iloc[:, [0, 1, 3, 4, 5, 6, 8, 10]]	1	1
data_df['CabinString'] = data_df['Cabin'].str.extract(r'([A-Za-z]+)', expand=False)	1	1
s_variable.append(raw_s_variable[i] if i in s_variable_index else 0)	1	1
test['LargeFamily'] = test['FamilySize'].map(lambda s: 1 if 5 <= s else 0)	1	1
dfTrain['Ticket_Len'].value_counts()	1	1
all_data.Embarked.fillna(all_data.Embarked.value_counts()[0], inplace=True)	1	1
df_all['_Title']=df_all['Name'].map(lambda x: x.split(', ')[1].split('.')[0].lower() )	1	1
X.values.copy().astype(np.float)	1	1
dt.loc[(dt.Age.isnull())& (dt.Sex==i)&(dt.Pclass==j),'Age']=age_guess[a,b]	1	1
df['Name'] = df['Name'].map(lambda x: dic[x] if x in dic.keys() else x)	1	1
frame['bin_fare']=np.floor(frame['Fare'])//50	1	1
df_train.loc[df_train['Embarked'] == 'C', 'Embarked'] = 1	1	1
test_df['Age'].fillna(test_df['Age'].median(skipna = True), inplace = True)	1	1
train[['Survived','Embarked']].groupby('Embarked').mean().sort_values('Survived',ascending=False)	1	1
train.shape[0] # get the number of rows from index zero	1	1
randomforest_train.append(pd.Series(metrics.accuracy_score(y_train,prediction_train)))	1	1
train_df.loc[train_df['FamMembers'] == 1, 'FamSize'] = 'single'	1	1
"coef_df[""Correlation""] = pd.Series(logreg.coef_[0])"	1	1
combined_features.drop('Title', axis=1, inplace=True)	1	1
df_submission['sex'] = df_submission['sex'].map({'male': 0, 'female': 1})	1	1
final_data_set.iloc[:,1]	1	1
X_test.drop(missing_col_tr, axis=1)	1	1
dataset.loc[dataset['Fare'] > dataset['Fare'].quantile(0.8), 'Fare'] = 4	1	1
df_train.fillna(0,axis=1,inplace=True)	1	1
"titanic_train[""SibSp""].value_counts()"	1	1
df2.isna().sum()	1	1
full['Sex'] = full['Sex'].apply(lambda x: 1 if x == 'male' else 0)	1	1
train.loc[train['Sex']=='male','Gender']=0	1	1
titanic_test_df['Title'] = titanic_test_df['Title'].replace('Lady', 'Rare')	1	1
"output.to_csv(""output.csv"")"	1	1
"_df.loc[  1296, ""group_id""] = 153.0"	1	1
"row[""Pclass""] == 2:"	1	1
test_df.drop(['Fare'],axis=1)	1	1
titanic[['Age']] = imputer.fit_transform(titanic[['Age']]) # Make better	1	1
ds_train['Title'].replace({'Mlle':'Miss', 'Mme': 'Mrs', 'Ms':'Miss'}, inplace=True, regex=True)	1	1
X_test.drop(['PassengerId','SibSp','Name', 'Ticket', 'Parch', 'Cabin', 'Embarked'], axis=1, inplace=True)	1	1
X_stats['Mean'] = np.mean(X, axis = 0)	1	1
"features_long.drop(['Family'],axis=1,inplace=True)"""""""	1	1
date_df.loc['2016-01-04', :]	1	1
gaussiansubmission.to_csv('gaussian.titanic.csv', index=False)	1	1
train_df[61:62]	1	1
pp.hist(fare_1, bins, normed=1, facecolor='blue', alpha=0.5)	1	1
data.Cabin_Letter_C.astype(np.uint8)	1	1
X_all.iloc[:891, [0,2,3,4,5,6,7,8]]	1	1
test['Female'] = np.where(test['Sex'] == 'female', 1, 0)	1	1
train.loc[train['SibSp'] >0, 'had_SibSp'] = 1	1	1
"train.append(test, sort=True).drop(""Survived"", axis=1).isnull().sum()"	1	1
titanic_train_df['Child'] = titanic_train_df['Agecat'].apply(child)	1	1
test_set.drop(['Cabin'], axis = 1)	1	1
train_df_raw.head()	1	1
dataset.loc[(dataset['Age']>50)&(dataset['Age']<=65),'Age_cat']=3	1	1
data_train.drop(['Parch','SibSp'], axis=1, inplace=True)	1	1
df.cabin.fillna('N')	1	1
train['NonPoorMothersAndChildren']= 0	1	1
X_test.iloc[:,[1]] = X_labelencoder_1.fit_transform(X_test.iloc[:,[1]])	1	1
"full_data.loc[full_data[""Title""] == title,'Age']"	1	1
fold_importance_df['importance'] = clf.feature_importances_	1	1
dataset.loc[ dataset['Fare'] > 77.958, 'Fare'] = 9	1	1
ship['Title_Code'].loc[(ship['Title_Code'] == 3) & (ship['Survived'] == 0)].count()	1	1
"data_train[""SibSp""] + data_train[""Parch""] + 1"	1	1
dataset.loc[ dataset['Fare'] > 77.958, 'Fare'] = 7	1	1
"X[""Fsize""] = X[""SibSp""] + X[""Parch""]"	1	1
transformed_df['Age_Categorized_Adult'] = age.Age_Categorized_Guess_Adult	1	1
data.loc[(data.Fare<=14.3)&(data.Pclass==2), 'PassengerCat']=3	1	1
"test_df.loc[test_df[""Title""] == ""Capt"", ""Title""] = 'Rare Title'"	1	1
df.loc[:,colsSVM]	1	1
costs.append(J)	1	1
dataf_to_impute['Title'][dataf_to_impute['PassengerId'] == Id]:	1	1
"related_people.loc[related_people[""PassengerId""]==872,""RGroup""]=""Beckwith_M"""	1	1
model.add(Dense(1, kernel_initializer='uniform', activation='sigmoid'))	1	1
"train.drop([""Cabin"", ""Name"", ""Ticket"", ""Survived""], axis=1)"	1	1
sur_by_age.fillna(0)	1	1
df_test_features.replace(s,tktnum)	1	1
data_train['Fare_Category'] = data_train.Fare.apply(fare_categorize)	1	1
test_data['Title'] = test_data['Title'].replace(['Countess.','Don.', 'Dona.', 'Jonkheer.','Lady.','Sir.'],'Noble.')	1	1
survived.append(1)	1	1
"StackingSubmission.to_csv(""baselineCVSubmission.csv"", index=False)"	1	1
"df_train.hist(""Age"", bins=10, by = [""Survived"", ""Sex""], layout=[1,4],figsize = [20,3])"	1	1
combine['Embarked'] = combine.Embarked.astype('category')	1	1
"test_X[""SibSp_Parch""] = test_X.SibSp * test_X.Parch"	1	1
"LR_result[0][""best_score""],"	1	1
in ['Fare', 'Ticket_numerical']:	1	1
ax[0].set_title('Number Of Passenger By '+t1)	1	1
data_out['Salutation'] = data_out.Name.str.extract(' ([A-Za-z]+).', expand=False)	1	1
df_titanic['Name']	1	1
sex_survived.loc[1, 'female']	1	1
data.surname_Doling.astype(np.uint8)	1	1
age['Age'] = age['Age'].astype(int) # floors floats	1	1
"df_train[""Title""] =  df_train[""Title""].map(dict_title)"	1	1
"dataset_med.loc[3,4][""Age""]"	1	1
map_table_age_df.iloc[0:5, 1] = titles	1	1
"data_train.drop(""PassengerId"", axis = 1, inplace = True)"	1	1
data['Embarked'] =data['Embarked'].fillna('S')	1	1
test_df.join(pd.get_dummies(test_df.Embarked, prefix='Emb'))	1	1
dataset.loc[(dataset['Age']> 8)&(dataset['Age']<=16), 'Age'] = 1	1	1
data['companions']=data['SibSp']+data['Parch']	1	1
"train[""Name""] = train[""Name""].str.extract(r""([a-zA-Z]+)\."")"	1	1
data['Survived'] = ypred_test	1	1
train['Age_Cat'] = pd.cut(train['Age_fill'],bins,labels = label)	1	1
comb['Title'] = comb['Title'].map(lambda x:3 if type(x)==str else x)	1	1
df_age_fare.apply(lambda x: (x - np.min(x)) / (np.max(x) - np.min(x)))	1	1
dataset['WcgAllDied'] = dataset['WcgAllDied'].astype(int)	1	1
test_df['aile']=test_df['Parch']+test_df['SibSp']	1	1
dataset['Cabin'] = dataset['Cabin'].str[:1] #get a first char	1	1
test_data.Cabin.fillna(value='Unkown', inplace=True)	1	1
model.add(Dense(5, kernel_initializer = 'uniform', activation = 'relu'))	1	1
ship['Title'].loc[ship['Title'] == 'the Countess'] = 'Mrs'	1	1
train_df.drop('FamilySize', axis=1, inplace=True)	1	1
test.Name.replace('Sir','Mr')	1	1
tt['Survived']	1	1
X_test.drop(['Age'],axis=1)	1	1
"train_enc.drop(labels = [""PassengerId"", ""Survived"", ""Name"", ""Sex_male""], axis = 1)"	1	1
train_csv['Age'] = train_csv['Age'].fillna(train_csv['Age'].mean())	1	1
titanic['Title'].replace(['Master','Ms','Mlle','Mme','Dr','Major','Lady','Countess','Jonkheer','Col','Rev','Capt','Sir','Don'],            ['Child','Miss','Miss','Miss','Mr','Mr','Mrs','Mrs','Other','Other','Other','Mr','Mr','Mr'],inplace=True)	1	1
train.loc[rows2,'Age'] = 27	1	1
submission.to_csv('titanicsub.csv')	1	1
train_data.groupby(['Sex','Survived'])['Survived'].count()	1	1
temp.to_dict()	1	1
train['AgeGroup'] = train['AgeGroup'].astype(int)	1	1
test['Familysize'].max()	1	1
dataset.loc[ dataset['Fare'] <= 50, 'Fare'] = 1	1	1
total.isnull().sum()	1	1
"sns.boxplot(x = ""Fare"", y = ""Embarked"", data = full)"	1	1
train_df.groupby(['Sex'])['Survived'].mean()	1	1
df_train_ml[['Fare']] = scaler.transform(df_train_ml[['Fare']])	1	1
df1['Age']=df1['Age'].fillna(df1['Age'].median())	1	1
a.size	1	1
fulldata.set_value(fulldata.Fare.isnull(), 'Fare', 8.05)	1	1
df_test['isalone'] = df_test['isalone'].astype('category')	1	1
testing_df['Age_Index'] = pd.cut(testing_df.Age, bins=age_bins, labels=age_labels)	1	1
"df_train[""Family""] = df_train[""SibSp""] + df_train[""Parch""] + 1"	1	1
train_df.drop(['Survived','Ticket','Name'], axis = 1)	1	1
data[['FamilySize','Survived']]	1	1
"knn_solution.to_csv(""predict_k_neighbors.csv"", index_label = [""PassengerId""])"	1	1
dataset['Age_cat']=0	1	1
fig.axes[0].set_xlabel(c.Pclass)	1	1
mat.shape[0]	1	1
test_data['salutation'].value_counts() < 10	1	1
test_df.loc[test_df['Title'] == 'Mme', 'Title'] = 'Mrs'	1	1
test.drop(['PassengerId'], axis=1).values.astype(np.float64)	1	1
"combined[""f_Single""]=f_Single"	1	1
submission.to_csv('submission_titanic.csv', index=False)	1	1
df['FamilySize'].dropna().hist()	1	1
df.Embarked.dropna().mode()[0]	1	1
"df[""Title""] = bb.loc[:,0].map(normalized_titles)"	1	1
df.Age.describe()   # age varies from 0.42 to 80.00	1	1
df_train_ml.drop(['PassengerId','Name','Ticket', 'Cabin', 'Age', 'Fare_bin'],axis=1,inplace=True)	1	1
pd.merge(model_summary,df1,how='outer')	1	1
train_df.drop('Name', 1)	1	1
"df2.replace([""male"", ""female""], [0,1])"	1	1
in ['Miss']:	1	1
dataset['Title'] = dataset['Title'].replace('Don', 'Royalty')	1	1
"test_data[""Person""] =test_data[['Age','Sex']].apply(what_person, axis=1)"	1	1
Titanic_Master['FamilySize'] = Titanic_Master['FamilySize'].map({1:'1',2:'2',3:'2',4:'2',5:'3',6:'3',7:'3',8:'3',11:'3'})	1	1
"df2[""Fare""].median()"	1	1
data_copy.loc[:, feature] = target = data_copy[feature].fillna(target)	1	1
df['name_length'] = df.Name.apply(len)	1	1
train.Sex.describe()	1	1
dataframe.isnull().sum() / dataframe.isnull().count()	1	1
test.Survived.head(10)	1	1
X_train['Parch'] = train_df['Parch']	1	1
"test_data[""Cabin""] = test_data[""Cabin""].map(lambda x: 0 if (pd.isnull(x)) else 1)"	1	1
all_data.loc[(all_data['Age'].isnull()) & (all_data['Sex'] == 'male'), 'Age'] = mean_age_male	1	1
train['FareBand'] = pd.cut(train['Fare'], (-1, 8.05, 14.25, 60.2875, 1000), labels=['0','1','2','3'])	1	1
train['F3'] = np.array(train['CategoricalFare'] == 3).astype(np.int32)	1	1
test.loc[(test['Fare']>500) & (test['Fare']<=550),'FareCategorical'] = 10	1	1
"i[""Title""] = i[""Name""].apply(lambda x: x.split(',')[1]).apply(lambda x: x.split()[0])"	1	1
classifiers['scores'].append(score)	1	1
"scores[""epoch""] = scores.index"	1	1
titanic.corr()['Survived']	1	1
train['Age'] = train.Age.fillna(round(train.Age.mean(),2))	1	1
new_train['Age'] = new_train[['Age', 'Pclass']].apply(fill_age, axis=1)	1	1
"train_dataset.drop(""Survived"", axis=1)"	1	1
train_data_df.copy().drop('Survived',axis=1).append(test_data)	1	1
trainTitanic.describe(include=['O'])	1	1
dataset['Title'] = dataset['Title'].apply(lambda x: x if main_titles.loc[x] == True else 'Misc')	1	1
full_train.drop(full.index[891:],axis=0)	1	1
data_train.drop(['PassengerId','Name','Sex','Age','SibSp','Parch','Ticket','Cabin','Embarked'],axis=1,inplace=True)	1	1
Y_test.transpose();	1	1
df['NameLenGroup'] = pd.cut(df['NameLen'], bins)	1	1
imputed[ 'Age' ] = All.Age.fillna( All.Age.mean() )	1	1
train_df.loc[:,'Age':].as_matrix().astype('float')	1	1
train['scoresBinned'] = pd.cut(train['Fare'], bins)	1	1
df_results['val_Recall'] = recall	1	1
"related_people.loc[related_people[""PassengerId""]==581,""RGroup""]=""Jacobsohn_M"""	1	1
titanic['Family_cat'] = titanic['Family_size'].apply(family_2_cat)	1	1
my_imputer.transform(x_test)	1	1
Fea.iteritems():	1	1
accuracy['logistic_regression_second_level'] = sum([1 if train_predictions['logistic_regression_second_level'].loc[i] == survived.loc[i] else 0 for i in survived.index])/791	1	1
"train.pivot_table(index=""Sex"", values=""Survived"")"	1	1
"trainingset.describe(include=""all"")"	1	1
full_dataset.loc[:, ['Pclass', 'Sex', 'Embarked', 'Cabin', 'Title', 'FamilySize', 'Ticket']] = full_dataset.loc[:, ['Pclass', 'Sex', 'Embarked', 'Cabin', 'Title', 'FamilySize', 'Ticket']].astype('category')	1	1
"dataset_df['Title'] = pd.DataFrame([i.split("","")[1].split(""."")[0].strip() for i in dataset_df['Name']])"	1	1
data['Title'] = data.Name.str.extract(regex, expand = True)	1	1
data_all['Fare'] = data_all['Fare'].fillna(0)	1	1
"dataset[""Title""] = dataset[""Title""].map({""Master"":0, ""Miss"":1, ""Mrs"":2, ""Mr"":3, ""Rare"":4})"	1	1
df_train['cabin'] = df_train['cabin'].apply(cleaner_lambda)	1	1
df_submission['sin_fare'] = df_submission['fare'].map(np.sin)	1	1
df.drop(['Embarked'],axis=1)	1	1
sml.xgb.cv_results.tail(5)	1	1
"data_combined[""Age""][np.isnan(data_combined[""Age""])] = rand_1"	1	1
"data_train.drop(columns=[""PassengerId""])"	1	1
train['RareTitle'] = 0	1	1
train.dropna(axis=0, inplace=False)	1	1
df_test['Sex'] = df_test['Sex'].astype('category')	1	1
"combined[""t_titles""] =combined[""t_titles""].map(title_map)"	1	1
train['Age'] = imp.fit_transform(train['Age'].values.reshape(-1, 1))	1	1
df_test.drop(['Embarked'], 1, inplace=True)	1	1
dataset.loc[ (dataset.Age.isnull()) & (dataset.Sex == i) & (dataset.Pclass == j+1) & (dataset.Title != 4),                    'Age'] = guess_ages[i,j]	1	1
dataset_train.groupby(['Title', 'Pclass'])['Age']	1	1
data_train_csv.loc[data_train_csv['PassengerId'].isin(data_test_split_csv[prediction_split!=y_test_split]['PassengerId'].values)]	1	1
features.append('words_in_name')	1	1
train.iloc[:,1].values	1	1
my_titanic_submission.to_csv('TitanicSubmission.csv', index = False)	1	1
train.iloc[0:len(test),1]	1	1
test_df['Family_Size']=test_df['Parch']+test_df['SibSp']	1	1
X.loc[X['Parch']!=0]	1	1
X.drop(['SibSp','Parch'], axis=1)	1	1
"train.loc[train[""Family""] == 1, ""Alone""] = 1"	1	1
"full.loc[((full.Title.isin([""Rev"",""Capt"",""Major"",""Col"",""Jonkheer"",""Don"",""Sir"",""Dr""])) & (full.Sex==""male"")),""Title""] = ""Mr"""	1	1
