Statement	Count	# unique files
if(layer.name=='O' & var.labs) text(x+line.stag*diff(x.range),y,y.names,pos=4,cex=cex.val)	1	1
train_new$Cabin <- substr(train_new$Cabin,1,1)	1	1
fullComb$Title <- sub(' ', '', fullComb$Title)	1	1
age_compare[9,] = c('Test', 'Filled by MICE', mean(tst_m$Age_comp_MICE), sd(tst_m$Age_comp_MICE))	1	1
m2 <- matrix(rep(0, 50), nrow=5, ncol=10)	1	1
"full$Family_size_ratio[full$Family_count<=2]<-""Small"""	1	1
Survived <- ifelse(Survived >= 0, 1, 0)	1	1
mice_mod_train <- mice(train[, !names(train) %in% c('PassengerId','Name','Ticket','Cabin','Family','Survived')], method='rf', printFlag = FALSE)	1	1
full$Title <- gsub('(.*,)|(\\..*)' ,'', full$Name)	1	1
full$PassengerId = as.numeric(as.factor(full$PassengerId))	1	1
mice_output$Age, freq=F, xlab ='Passengers Age', main='Age: MICE Output',	1	1
test_data$Age[ib] <- median(train_data$Age,na.rm=TRUE)	1	1
final_ens_model$models	1	1
rfmod <- list()	1	1
"dat_all[is.na(dat_all$Age)==TRUE,""Age""] <- mean(dat_all$Age, na.rm=TRUE)"	1	1
train$Mother <- 'Not Mother'	1	1
age_compare[4,] = c('Val', 'Original', mean(val_m[complete.cases(val_m[,c('Age')]),c('Age')]), sd(val_m[complete.cases(val_m[,c('Age')]),c('Age')]))	1	1
all <- rbind(train%>%dplyr::select(-Survived), test)	1	1
Titanic_data$Title=as.factor(Titanic_data$Title)	1	1
scale_x_discrete(breaks = seq(0,1,1))	1	1
par(usr = c(0, 1, 0, 1))	1	1
select(Survived, Title) %>%	1	1
tmp <- model.matrix(PassengerId ~ Embarked,df[,c('PassengerId','Embarked')])	1	1
full$Survived [full$Survived == '0'] <- 'Died'	1	1
clnTrn <- suppressWarnings(sapply(data.frame(MLtrain[ ,-c(2, 17)]),as.numeric))	1	1
summarize(avg_fare=mean(Fare))	1	1
full[full$PassengerId[is.na(full$Embarked)],]	1	1
"var <- c(""Pclass"",""Sex"",""Age"",""SibSp"",'Parch','Fare','Embarked','estAge','Title','Cabinsize')"	1	1
titanic$KSIG <- tapply(Survived, Ticket, sumNotNA)[Ticket] - ifelse(is.na(Survived),0,Survived)	1	1
test$Sex == 'male',	1	1
median(trn_m[complete.cases(trn_m[,c('Age')]),c('Age')])	1	1
aggregate(train[,2], list(train$siblingyn), length)	1	1
colnames(data.prediction) <- c('PassengerId', 'Survived')	1	1
tst_m$Age_comp_FM = tst_m$Age	1	1
train$Pclass = factor(train$Pclass)	1	1
max(unlist(accuracy))	1	1
print(n_incorrect)	1	1
summary(ens_model_result)	1	1
check[check$OOB %in% c(min(check$OOB)),]	1	1
"full$Fare_Category <- ifelse(full$Fare > 50 & full$Fare <= 150, ""Medium"", full$Fare_Category )"	1	1
dim(training) ### Check the dimension	1	1
full$Age2[full$Age>48& full$Age<=64] = 4	1	1
fullComb$FamilyID2 <- as.character(fullComb$FamilyID2)	1	1
train$Title[train$Title == 'Ms']          <- 'Miss'	1	1
rf_err = data.frame(model_RF_bal$err.rate)	1	1
Cabin_Deck_i2 = as.factor(Cabin_Deck_i2),	1	1
"levels(train$Cabin)<-c(levels(train$Cabin),""Missing"")"	1	1
age_compare[2,] = c('Train', 'Filled by Mean', mean(trn_m$Age_comp_FM), sd(trn_m$Age_comp_FM))	1	1
train.mice = data.table(train)	1	1
print(stack.rf)	1	1
misClasificError_rf <- mean(rf_test_prediction != train_test$Survived)	1	1
full$Age[1:30]	1	1
submission<-data.frame(submission)	1	1
rf_err$combined_err = rowSums(rf_err)	1	1
"chisq.test(table(Age_impute$Survived, Age_impute$Agegroup1, useNA = ""ifany""))"	1	1
famIDs <- data.frame(table(combi$FamilyID))	1	1
full_data$family_size <- full_data$SibSp + full_data$Parch + 1	1	1
select(Pclass, Age, Sex, Fare, Embarked, Survived)	1	1
train[ , -11]	1	1
rare <- c('Dona', 'Lady', 'the Countess', 'Capt', 'Col', 'Don', 'Dr', 'Major', 'Rev', 'Sir', 'Jonkheer')	1	1
d.all <- cbind(d.all, GetNames(d.all$Name))	1	1
Survival_rate = sum(Survived)/count	1	1
"test_data$Age[is.na(test_data$Age)&test_data$Sex==""male""]<-mean_male"	1	1
full_data$Fare[1044] <- median(full_data$Fare, na.rm=TRUE)	1	1
temp <- as.data.frame(predict(mymodel, testset[,-1]))	1	1
MissingAge$Title != 'Master', BCabins,	1	1
train$Child <- NA	1	1
trn_m$Survived_F = factor(trn_m$Survived)	1	1
"features <- c(""Pclass"",""Sex"",""Age"",""SibSp"",""Parch"",""Fare"",""Embarked"")"	1	1
try(library('dplyr') , silent=TRUE)	1	1
Male_Ages <- full[ which(is.na(full$Age)) & full$Sex == 'male' , ]	1	1
"p <- predict(model, newdata=subset(test,select=vnames), type=""response"")"	1	1
sort(table_words [grep('\\.',names(table_words))], decreasing=TRUE)	1	1
final.data <- data.frame(PassengerId = test.data$PassengerId, Survived = test.data$SurvivedGender)	1	1
summarise(numSurviveNAs = sum(is.na(Survived)))	1	1
"tb = cbind(train$Age, str_match(train$Name, ""[a-zA-Z]+\\.""))"	1	1
train.mice[, Cabin := factor(Cabin)]	1	1
DstTrain$TitleType <- ifelse(DstTrain$Title %in% Nobility.woman, 'Nobility.woman','')	1	1
MissingAge$Title != 'Master', ECabins,	1	1
mean(age.data$Age[age.data$SibSp==3]),	1	1
df[is.na(df$Age),]$age_missing <- 1	1	1
"ynew = as.numeric(predict(mod, newdata = data.table(Xtest), type = ""prob"")[,2])"	1	1
test_x = as.matrix(test2[,2:18])	1	1
data[data$Ticket2 %in% rare, 'Ticket2']='rare'	1	1
full$Surname = as.numeric(as.factor(full$Surname))-1	1	1
train[, Pclass := factor(Pclass)]	1	1
full$family <- NaN	1	1
DataBind$Title[DataBind$Title %in%  rare_title]  <-'Rare Title'	1	1
quantile(x$score,c(.25,.61,.75))	1	1
submit <- mutate(submit, Survived = 0)	1	1
train$Title[train$Title %in% c('Dona', 'Lady', 'the Countess', 'Jonkheer')] <- 'Lady'	1	1
Test$Survived<-NA	1	1
length(unique(as.character(data.combined$Name)))	1	1
columns.to.remove <- c('Name', 'Cabin', 'Ticket', 'PassengerId')	1	1
"full[c(""Title"",""Name"")]"	1	1
full[, NewCabin := sapply(Cabin, function(x) {length(strsplit(x, ' ')[[1]])})]	1	1
print(top.run2)	1	1
df_combined$Parent <- factor(df_combined$Parent)	1	1
fmlyIDs <- data.frame(table(full$familyID2))	1	1
"bluePallete <- colorRampPalette(c(""steelblue2"", ""steelblue4""))"	1	1
nrow(train_refined)	1	1
trSharedCabin <- mergedData[!is.na(mergedData$Survived),] %>% group_by(sharedCabin) %>% summarize(cnt=n(),surv=mean(Survived)) %>% arrange(-cnt) %>% as.data.frame()	1	1
combi$FamilySize <- as.factor(combi$FamilySize)	1	1
tot$Embarked[tot$Embarked %in% c('')]<-'C'	1	1
summary(train$Sex)	1	1
train$Survived<-as.character(train$Survived)	1	1
tmp <- model.matrix(Name ~ title,df[,c('title','Name')])	1	1
print('Distribution of Fare  X  Age missing vs present')	1	1
print(paste('Accuracy SVM',1-misClasificError))	1	1
full$Age[ind]<-as.numeric(Imputed_age)	1	1
Titanic_data$Title[Titanic_data$Title=='Jonkheer']='Mr'	1	1
return(as.factor(Exit))	1	1
data$Title[data$Title == 'Ms']          <- 'Miss'	1	1
data_test$SibSp <- NULL	1	1
table(Survived)	1	1
titanic2$Fare2[titanic2$Fare < 20 & titanic2$Fare >= 10] <- '10-20'	1	1
splitvar = sample.split(prod$Survived, SplitRatio = .7)	1	1
data$Age_Group[data$Age > 50] <- 'old'	1	1
mice_v<-c(22,38,26,35,35,26,54,2,27,14,4,58,20,39,14,55,2,31,31,26,35,34,15,28,8,38,21,19,38,20,40,38,55.5,66,28,42,26,21,18,14,40,27,20,3,19,26,40,21,22,18,7,21,49,29,65,19,21,28.5,5,11,22,38,45,4,24,1,29,19,17,26,32,16,21,26,32,25,21,21,0.83,30,22,29,22,28,17,33,16,28,23,24,29,20,46,26,59,22,71,23,34,34,28,28,21,33,37,28,21,27,38,18,47,14.5,22,20,17,21,70.5,29,24,2,21,30,32.5,32.5,54,12,17,24,4,45,33,20,47,29,25,23,19,37,16,24,34,22,24,19,18,19,27,9,36.5,42,51,22,55.5,40.5,21,51,16,30,24,36,44,40,26,17,1,9,33,45,56,28,61,4,1,21,56,18,8,50,30,36,3,19,9,1,4,44,18,45,40,36,32,19,19,3,44,58,30,42,21,24,28,2,34,45.5,18,2,32,26,16,40,24,35,22,30,18,31,27,42,32,30,16,27,51,29,38,22,19,20.5,18,40,35,29,59,5,24,22,44,8,19,33,22,18,29,22,30,44,25,24,37,54,34.5,29,62,30,41,29,60,30,35,50,18,3,52,40,22,36,16,25,58,35,42,25,41,37,34,63,45,42,7,35,65,28,16,19,54,33,30,22,42,22,26,19,36,24,24,62,23.5,2,4,50,15,21,19,44,15,0.92,32,17,30,30,24,18,26,28,43,26,24,54,31,40,22,27,30,22,2,36,61,36,31,16,22,45.5,38,16,30,25,29,41,45,45,2,24,28,25,36,24,40,15,3,42,23,38,15,25,23,28,22,38,22,23,40,29,45,35,16,30,60,22,21,24,25,18,19,22,3,40,22,27,20,19,42,1,32,35,24,18,1,36,35,17,36,21,28,23,24,22,31,46,23,28,39,26,21,28,20,34,51,3,21,21,21,20,33,25,44,22,34,18,30,10,29,21,29,28,18,30,28,19,18,32,28,31,42,17,50,14,21,24,64,31,45,20,25,28,20,4,13,34,5,52,36,28,30,49,21,29,65,35,50,31,48,34,47,48,28,38,25,56,19,0.75,21,38,33,23,22,40,34,29,22,2,9,32,50,63,25,8,35,58,30,9,21,21,55,71,21,36,54,21,25,24,17,21,22,37,16,18,33,20,28,26,29,20,36,54,24,47,34,22,36,32,30,22,23,44,25,40.5,50,67,39,23,2,20,17,24,30,7,45,30,36,22,36,9,11,32,50,64,19,34,33,8,17,27,22,22,22,62,48,27,39,36,14.5,40,28,21,21,24,19,29,22.5,32,62,53,36,30,16,19,34,39,29,32,25,39,54,36,26,18,47,60,22,20,35,52,47,18,37,36,28,49,21,49,24,25,48,44,35,36,30,27,22,40,39,20,22,18,35,24,34,26,4,26,27,42,20,21,21,61,57,21,26,29,80,51,32,32.5,9,28,32,31,41,21,20,24,2,23,0.75,48,19,56,21,23,20,18,21,30,18,24,25,32,23,58,50,40,47,36,20,32,25,18,43,63,40,31,70,31,31,18,24.5,18,43,36,20,27,20,14,60,25,14,19,18,15,31,4,32,25,60,52,44,22,49,42,18,35,18,25,26,39,45,42,22,1,24,39,48,29,52,19,38,27,20,33,6,17,34,50,27,20,30,60.5,25,25,29,11,27,23,23,28.5,48,35,24.5,20,22,36,21,24,31,70,16,30,19,31,4,6,33,23,48,0.67,28,18,34,33,24,41,20,36,16,51,40,30.5,27,32,24,48,57,25,54,18,24,5,23,43,13,17,29,16,25,25,18,8,1,46,20,16,2,38,25,39,49,31,30,30,34,31,11,0.42,27,31,39,18,39,33,26,39,35,6,30.5,33,23,31,43,10,52,27,38,27,2,18,24,1,45,62,15,0.83,20,23,18,39,21,15,32,35,20,16,30,34.5,17,42,10,35,28,18,4,74,9,16,44,18,45,51,24,20,41,21,48,6,24,42,27,31,27,4,26,47,33,47,28,15,20,19,23,56,25,33,22,28,25,39,27,19,40,26,32,34.5,47,62,27,22,14,30,26,18,21,9,46,23,63,47,24,35,21,27,45,55,9,47,21,48,50,22,22.5,41,21,50,24,33,47,30,18.5,60.5,21,25,32,39,47,41,30,45,25,45,22,60,36,24,27,20,28,25,10,35,25,29,36,17,32,18,22,13,30,18,47,31,60,24,21,29,28.5,35,32.5,21,55,30,24,6,67,49,13,30,20,27,18,21,2,22,26,27,23,25,25,76,29,20,33,43,27,26,26,16,28,21,20,25,18.5,41,28,36,18.5,63,18,20,1,36,29,12,21,35,28,55.5,17,22,27,42,24,32,53,36,22,43,24,26.5,26,23,40,10,33,61,28,42,31,36,22,29,30,23,25,60.5,36,13,24,29,23,42,26,21,7,26,23,41,26,48,18,61,22,13,27,23,21,40,15,20,54,36,64,30,37,18,20,27,40,21,17,18,40,34,50,11.5,61,8,33,6,18,23,19,27,0.33,47,8,25,31,35,24,33,25,32,22,17,60,38,42,59,57,50,21,30,21,22,21,53,34,23,31,40.5,36,14,21,21,22,39,20,64,20,18,48,55,45,45,21,42,41,22,42,29,21,0.92,20,27,24,32.5,21,55.5,28,19,21,36.5,21,29,1,30,35,39,21,5,17,46,30,26,36.5,32,20,28,40,30,22,23,0.75,21,9,2,36,21,24,25,29,33,30,20,53,36,26,1,16,30,29,32,30,43,24,25,64,30,0.83,55,45,18,22,21,37,55,17,57,19,27,22,26,25,26,33,39,23,12,46,29,21,48,39,23,19,27,30,32,39,25,24,18,32,40,58,13,16,26,38,24,31,45,25,18,49,0.17,50,59,30,26,30,14.5,24,31,27,25,29,38.5,22,45,29,21,31,49,44,54,45,22,21,55,5,26,26,16,19,21,24,24,57,21,6,23,51,13,47,29,18,24,48,22,31,30,38,22,17,43,20,23,50,29,3,30,37,28,22,39,38.5,24,18)	1	1
table(is.na(train_data$Embarked))	1	1
MLTotal[892:1309,]	1	1
train$Age2 <- mice_output$Age	1	1
table(titanic.full$Survived, titanic.full$Sex)	1	1
df_combined$Parent[df_combined$Sex == 'male' & df_combined$Parch > 0 & df_combined$Age > 18] <- 'Father'	1	1
combi$TitleCat <- factor(combi$TitleCat)	1	1
d<-data.frame(PassengerId = test$PassengerId, Survived = predict_svm)	1	1
summary(train1)	1	1
aggregate(train[,2], list(train$parentyn), mean)	1	1
misClasificError<-mean(Predict_dtree != valid_clean$Survived)	1	1
"colnames(kaggle.sub) <- c(""PassengerId"", ""Survived"")"	1	1
test[,1]#pull passenger_id for submission	1	1
"title <- ifelse(title == ""Mme"", ""Mrs"", title)"	1	1
filter(Survived == 1)	1	1
AgeNorm <- unlist(AgeNorm)	1	1
sapply(raw.data,function(x) sum(is.na(x)))	1	1
"by_Sex_Age <- inner_join(by_Sex_Age_Total,by_Sex_Age_Survived, by = c(""Sex"", ""Age_Bin""))"	1	1
train[complete.cases(train),]	1	1
"pen.diag[, c(""name"", ""alpha"") := NULL]"	1	1
log_model_sig<-glm(Survived~.,data=train_clean[,-c(5,6,8,9,10)],family=binomial(link='logit'))	1	1
tmp <- cbind(as.data.frame(sigmoid.result), train_data$Survived,train_data$Sex)	1	1
titanic$Name <- as.character(titanic$Name)	1	1
my_df$Age, freq=F, main='Age: Original Data',	1	1
"table(a)[""FALSE""]"	1	1
combined[factor_vars] <- lapply(combined[factor_vars], function(x) as.factor(x))	1	1
MedianS <- median(subset(total, Embarked == 'S')$Age , na.rm = TRUE)	1	1
prop.table(table(full$Title,full$Survived),1)	1	1
error_cost=matrix(c(0, 5, 5, 0), nrow = 2)	1	1
X = data.table(train.nn)	1	1
names(df_combined[,-which(names(df_combined) %in% cols)])	1	1
y.range<-c(0,100)	1	1
summarise(filter(train_tbl, is.na(Age), Sex == 'male'), male_age_NA_Total = n())	1	1
if(is.numeric(x)) !is.finite(x) else is.na(x)	1	1
par(mfrow=c(4,2))	1	1
full$Cabin[1:10]	1	1
rf.diag = foreach(i = 1:nrow(doe)) %do%	1	1
summary(trainset$Fare)	1	1
train.data2$Survived <- factor(train.data2$Survived)	1	1
"train_data<-read.csv(""train.csv"", header=T, na.strings=c("""",""NA""))"	1	1
combi$Child[combi$Age >= 18] <- '0'	1	1
Sib <- c(train$SibSp,test$SibSp)	1	1
train_test <- subset(train, split == FALSE)	1	1
"val = val_m[,append(disc_var,c(""Survived_F""))]"	1	1
detach(d.all)	1	1
"freq<-as.data.frame(table(combine[,c(""embarked.fill"",""Survived"")]))"	1	1
fulldata[(which(is.na(fulldata$Embarked))) ,c(1,3,6,10,20) ]	1	1
"fea$TicketPrefix <- gsub(""[.]"","""",as.character(fea$TicketPrefix))"	1	1
other_title <- c('Dr','Rev','Col','Major','Capt','Don','Dona','Jonkheer','Lady','Sir','the Countess')	1	1
train[, Embarked := train.mice$Embarked]	1	1
lays<-lays[-c(1,(length(struct)-1))]	1	1
summary(fm)	1	1
data_test['Previsão'] <- c(predictionrf)	1	1
hid.struct<-struct.out[-c(length(struct.out))]	1	1
dat = data.table(cv$stat.cv)	1	1
dat$AUC,	1	1
geom_density(data = as.data.frame(AgeNorm), na.rm = TRUE) +	1	1
summary(clasificador_glm) #output	1	1
apply(tst_m,2,pMiss)[apply(tst_m,2,pMiss)>0]	1	1
"test$estAge <- grepl(""\\.5"",test$Age)"	1	1
perished_age <- train_tbl_with_age %>% filter(Survived == 0) %>% group_by(Age_Bin,Age_Bin_Order) %>% summarise(Perished  = n())	1	1
which(is.na(train$Age)==T)	1	1
train[is.na(train)] <- median(train$Age, na.rm = TRUE)	1	1
y.names<-row.names(y.names)[!row.names(y.names) %in% x.names]	1	1
submSVM$Survived <- predict( SVMmodel, extractFeatures(test) )	1	1
test.mice[, Fare := round(exp(log.Fare.1), 4) - 1]	1	1
full_data[c(1044), 'Fare']	1	1
val_Pclass1$Fare,	1	1
knn_train$PassengerId = NULL	1	1
wts.rs<-wts.rs[grep(src.str,names(wts.rs))][[1]][-1]	1	1
roc_NB_bal <- roc(val_m$Survived, as.numeric(p_NB_bal)-1)	1	1
summarize(AvAge = mean(Age))	1	1
summary(logistic_model)	1	1
titanic$Title[titanic$Title %in% c('Capt', 'Don', 'Major', 'Sir')] <- 'Sir'	1	1
full$Cabin2 = as.numeric(as.factor(full$Cabin2))-1	1	1
sapply(full,function(x) sum(is.na(x)))	1	1
combined <- bind_rows(train,data=test)	1	1
select(Surname)	1	1
misClasificError_logit <- mean(test_predictions_results != train_test$Survived)	1	1
"col <- c(""darkblue"", ""red"")"	1	1
combi$Child <- 0	1	1
table(true=train$Survived, pred=rf.pred)	1	1
doe = rbind(c(1 / ncol(X), 0.5), doe)	1	1
"full[full$ticket_str == """", ]$ticket_str <- ""unavailable"""	1	1
test_nn$Pclass <-  (test_nn$Pclass - min(test_nn$Pclass)) /	1	1
test$Pclass = factor(test$Pclass)	1	1
train%>%select(Fare,Survived)%>%group_by(Survived)%>%summarise(mean(Fare),sd(Fare),min(Fare),max(Fare))	1	1
"df$Embarked=factor(df$Embarked, levels=c(""S"",""C"",""Q"")) #Set as factor in order of S->C->Q"	1	1
whole.data[whole.data$Age>=28 & whole.data$Age<39, 'AgeBin'] <- '3'	1	1
ticket_freq <- as.data.frame(table(dat_all$Ticket))	1	1
"train_titanic<- read.table(""../input/train.csv"", header=T,sep="","")"	1	1
results<-resamples(list(GLM=fit.glmnet, IDA=fit.lda, KNN=fit.knn, CART=fit.cart, SVM=fit.svm,RF=fit.rf))	1	1
train$Title[train$Title %in% c('Capt', 'Don', 'Major', 'Sir')] <- 'Sir'	1	1
"train$Ticket_Num <- sapply(train$Ticket, FUN=function(x) {ifelse(str_detect(x, "" ""),str_split(x, "" "")[[1]][2], as.character(x))})"	1	1
full<- bind_rows(train,test)	1	1
test_data <- full_data[892:nrow(full_data),]	1	1
tst_m = subset(tst_m, select=-c(Fare_orig))	1	1
Age_impute$Agegroup3<-cut(Age_impute$Age, seq(0,80,5), labels=c(1:16))	1	1
length(full$Surname)	1	1
y = as.integer(y)	1	1
"raw_test <- read.csv(file=""../input/test.csv"", header=TRUE, sep="","", na.strings=c(""""))"	1	1
Titanic_data$Title[Titanic_data$Title=='Col']='Mr'	1	1
"svm.diag[, c(""gamma"", ""nu"") := NULL]"	1	1
"names(result) <- c(""Predicted"", ""Actual"")"	1	1
"levels(data_test$Sex) <- c(""Feminino"", ""Masculino"")"	1	1
predicted_train_glm_bin <- ifelse(predicted_train_glm < 0.5, 0, 1)	1	1
datamerging$Ticket=as.factor(datamerging$Ticket)	1	1
allData$Age	1	1
round(prop.table(table(is.na(train$Cabin_Deck), train$Survived), 1),2)	1	1
test$Family<- NA	1	1
print(psr)	1	1
levels(test_data_set$survived) <- levels(new_train$survived)	1	1
predict_svm = as.integer(predict_svm) - 1	1	1
rf.pred = function(Xtrain, Ytrain, Xtest, Ytest, negative, ntree, mtry, nodesize, cutoff)	1	1
Survived <- predict(mylogit, Test[, c(2,4,9,6,7)])	1	1
Fare_impute_df <- data.frame(Pclass = c(trainset$Pclass, testset$Pclass), Embarked = c(trainset$Embarked, testset$Embarked), Fare = c(trainset$Fare, testset$Fare))	1	1
df[[response]] <- as.factor(df[[response]])	1	1
trainset$Pclass <- factor(trainset$Pclass)	1	1
"full[is.na(full$Age) & full$Title == ""Miss"", ]$Age <-age_by_title[age_by_title$Title== ""Miss"", ]$Age"	1	1
g1 <- data.frame(Age=train_titanic$Age, Cabin=train_titanic$Cabin, SibSp=train_titanic$Age, Parch=train_titanic$Parch, Sex=train_titanic$Sex, Pclass=train_titanic$Pclass, Survived=train_titanic$Survived)	1	1
cat('Original titles:')	1	1
age_range=cut(df$Age, seq(0,100,10)) #Sub-divide the ange range into 10 year sections	1	1
"test_new$Cabin[test_new$Cabin == """"] <- ""H"""	1	1
train.data3$Surname <- factor(train.data3$Surname)	1	1
mean(train$Age[train$Sex =='male'],na.rm = TRUE),	1	1
full$Title <- as.factor(full$Title)	1	1
Exit[is.na(Exit)] <- mean(Exit, na.rm=TRUE)	1	1
full$cabin_deck <- as.factor(full$cabin_deck)	1	1
dim(testdata)	1	1
levels(test$Ticket)	1	1
print(RP_model)	1	1
data$Pclass <- as.factor(data$Pclass)	1	1
df_combined[cols] <- lapply(df_combined[cols], factor)	1	1
"train_full$Pclass=factor(train_full$Pclass,labels = c(""first"",""second"",""third""))"	1	1
full$Survived = as.numeric(as.factor(full$Survived))-1	1	1
roc_RF_bal <- roc(val_m$Survived, as.numeric(p_RF_bal)-1)	1	1
rm(list=ls())	1	1
sum(Titanic_train$Pclass == 'Middle' & Titanic_train$Survived == 1) / sum(Titanic_train$Pclass == 'Middle')	1	1
full$isAlone <- ifelse(full$FamilySize == 1, 1,0 )	1	1
"check.blank <- function(x) return(length(which(x == """")))"	1	1
sum(is.na(full_data$Age))	1	1
knn_test$Age <- (knn_test$Age - min_age) / (max_age - min_age)	1	1
"titanic$Embarked[c(62,830)] = ""S"""	1	1
result_bin <- ifelse(result < 0.5, 0, 1)	1	1
mod.dat[, Fare := NULL]	1	1
"dat_all <- merge(dat_all, relative[,c(1,3)], by=""PassengerId"", all.x = TRUE)"	1	1
DstTrain$TitleType <- ifelse(DstTrain$Title %in% Passenger.man, 'Passenger.man',DstTrain$TitleType)	1	1
knn_test$Fare[i] <- mean(knn_test$Fare, na.rm = TRUE)	1	1
"nn.list = list(""mod"" = nn.mod, ""cutoff"" = nn.cutoff, ""train"" = train.nn, ""test"" = test.nn)"	1	1
titanic$ESRIG <- titanic$KSIG/(titanic$KSIG+titanic$KDIG)	1	1
"a <- nzchar(Parch); table(a)[""FALSE""]"	1	1
data_test$Cabin <- NULL	1	1
vip <- c('Lady', 'the Countess', 'Sir', 'Jonkheer')	1	1
fea$Cabin <- as.factor(fea$Cabin)	1	1
table(train_test$Survived, test_predictions > 0.5)	1	1
select(Survived, Pclass, Sex, Age) %>%	1	1
"write.csv(test1[,c(""PassengerId"",""Survived"")],file=""RForest_Model3aa_pred.csv"",row.names=F)"	1	1
test=test[,-c(1,3,8,10)]	1	1
median(Female_Ages$Age , na.rm =  TRUE)	1	1
trn_m$SharedCabin = ifelse(trn_m$Cab_Occ >1, c(1), c(0))	1	1
( sum(train$Survived) / nrow(train) ) %>% round(4)  * 100 #  data %>% mean (is equivalent to) mean(data)	1	1
"combined.df[i, ""Age""] <- predict(lmAge.fit, newdata = combined.df[i, ])"	1	1
train_new$Cabin <- factor(train_new$Cabin)	1	1
table(trn_m$HasFamily,trn_m$Survived)	1	1
combi$Embarked <- as.factor(combi$Embarked)	1	1
